,passenger_count,year,month,day,dayofweek,hour,minute,second,distance
9131,1,2011,12,2,4,19,27,58,1.035310134046898
902,1,2015,6,16,1,21,8,18,0.6714863738144298
6489,2,2009,11,20,4,14,5,12,12.517156653807625
6335,6,2014,3,2,6,21,32,0,0.7901964158300443
14102,1,2011,12,17,5,5,25,0,12.137217832835681
6098,1,2010,6,15,1,18,10,12,2.5335684033391312
8132,1,2011,11,8,1,22,3,0,1.010884582591751
11069,1,2010,4,14,2,17,20,40,1.8687389152072307
6814,1,2010,4,15,3,10,47,0,2.5154712029257387
13554,2,2012,3,11,6,13,25,0,1.5216780440729747
12209,1,2015,3,24,1,2,19,21,0.27384074496578614
6209,1,2010,2,18,3,17,0,12,1.2038807437603731
4571,2,2012,9,6,3,21,56,13,1.9344174344853555
9407,2,2013,9,28,5,21,32,41,2.83302057158428
428,2,2009,1,2,4,10,13,46,2.9539987964589094
827,1,2012,12,23,6,3,45,48,0.8189971741356326
2788,6,2015,6,5,4,12,0,2,2.1775232085880307
6112,1,2013,10,7,0,12,22,0,0.9325153756925847
15134,1,2011,1,10,0,7,37,19,1.321861616752214
3421,1,2010,12,23,3,19,20,0,3.572312582329135
2578,1,2014,2,17,0,23,20,59,1.2694222338778522
15220,1,2011,10,6,3,8,1,11,0.8320816594013599
15969,4,2013,5,5,6,13,14,0,1.4828056412579604
13260,2,2009,3,31,1,23,28,8,1.1524900591103844
8037,1,2012,11,7,2,10,28,0,0.9529047491269912
7552,1,2015,5,19,1,12,37,1,0.8118472869402297
5194,5,2009,4,25,5,12,45,0,1.9361077238442075
167,1,2014,8,13,2,8,26,0,1.4192597473393267
11484,1,2013,12,19,3,19,43,0,5.752741501729537
14366,1,2015,6,25,3,22,20,18,0.3878142029200409
2088,2,2014,9,26,4,22,44,40,1.3555438232248311
1518,2,2013,3,29,4,17,16,0,2.117086172992666
1908,1,2014,10,23,3,9,27,43,0.7692407101813185
3719,1,2013,7,5,4,12,27,49,3.6255895768173687
13815,1,2012,1,20,4,22,16,6,1.781757823758664
7926,1,2013,6,9,6,5,13,0,7.76681615476158
7655,1,2013,4,25,3,21,19,0,1.184781060955616
6960,1,2014,1,7,1,9,17,36,0.6211459954740849
4652,1,2013,3,17,6,14,1,0,0.6860735179373045
1218,2,2015,6,25,3,9,35,23,1.327659109762188
8347,1,2013,4,12,4,7,40,0,9.20642928311046
3647,1,2009,11,3,1,3,56,0,1.9052169924993798
1421,3,2014,5,10,5,17,38,0,1.173132714869096
2723,1,2009,4,6,0,16,6,0,1.0534200080315754
5897,1,2014,5,15,3,9,22,0,1.003975637839309
14982,3,2012,10,5,4,19,1,0,1.4642347825907416
11254,1,2010,3,14,6,1,57,6,0.7666179780780192
727,1,2009,10,6,1,18,24,14,2.6571393362197484
1247,1,2011,8,9,1,13,3,7,0.4474857831175292
6148,1,2010,6,18,4,12,32,0,1.1056313817273267
830,1,2011,8,25,3,7,35,23,3.582362981109256
8899,1,2009,7,28,1,8,23,0,1.153925199888483
15695,5,2013,12,6,4,18,27,0,0.7449118676290608
12197,5,2010,1,19,1,20,13,0,3.17250307452886
5301,1,2010,10,14,3,17,20,0,3.189309485750178
7125,1,2015,6,23,1,12,0,34,0.5043921929496293
3630,5,2014,10,31,4,23,26,0,6.208350880630295
11439,1,2011,5,22,6,16,31,0,0.3373060620496692
12397,4,2014,9,21,6,20,37,8,4.438341856421368
3807,5,2012,3,20,1,11,0,0,2.955703113005791
3840,1,2015,3,27,4,14,56,37,1.5965684904548865
14409,1,2010,8,29,6,14,39,0,1.0960490009520127
859,1,2011,11,11,4,4,6,20,2.9216182255707013
14406,1,2013,11,9,5,20,38,44,0.7057690764721968
6238,1,2010,2,12,4,0,5,0,2.8597808522520975
13422,1,2013,9,11,2,19,48,0,1.2509469034672036
11187,1,2009,11,22,6,20,7,0,0.6383214827778686
8623,1,2012,7,5,3,12,51,21,0.6304794175964074
10107,5,2009,11,27,4,23,32,0,1.2136089406194683
15600,1,2011,9,25,6,21,22,41,7.109973222839755
15033,2,2013,8,29,3,13,1,0,0.7891483165957085
3336,1,2009,3,15,6,4,10,8,2.1203156932476426
7431,1,2009,8,26,2,16,22,0,1.2852462787155037
998,1,2014,11,3,0,12,40,0,0.9600149939647227
3258,1,2009,6,8,0,19,49,0,4.157453040052619
478,5,2011,4,30,5,4,15,0,1.7636217358539352
3062,1,2015,4,13,0,18,18,57,1.391144138276749
5127,1,2010,2,1,0,22,27,51,0.7348788122778127
13835,2,2009,8,26,2,12,6,0,0.26006296415383656
15677,1,2012,12,12,2,19,37,0,2.33606043386546
4120,2,2013,11,14,3,17,35,42,0.29744822278132593
15834,1,2013,9,5,3,19,3,0,1.9865181877380453
9340,5,2011,2,19,5,19,38,0,1.2132663312393748
15715,1,2009,8,30,6,17,59,55,5.074715746498922
15327,1,2010,4,10,5,19,55,0,1.896024619442478
7663,1,2011,11,2,2,2,35,52,2.1859958077481108
2627,1,2015,6,27,5,13,12,0,1.6749589044273259
8948,1,2013,4,29,0,8,56,0,1.7524036812539547
4673,1,2011,12,19,0,9,31,0,2.665723877931899
2168,1,2010,4,14,2,21,20,13,0.4690367172187061
14355,1,2015,2,10,1,9,42,15,0.6750737517098316
5530,1,2010,8,7,5,0,44,0,1.3005606445318436
4339,1,2013,9,21,5,14,34,0,0.7030827941297033
7157,1,2009,4,15,2,10,9,41,1.796742173231269
4811,1,2012,5,21,0,14,27,58,3.9282098727417307
1547,1,2012,2,27,0,8,26,0,0.7324899472378418
4762,3,2011,11,11,4,2,12,48,1.465121818229703
1775,2,2009,1,30,4,8,47,51,2.1264097454762902
4960,1,2014,11,30,6,21,18,30,5.430429398031025
3598,1,2009,8,5,2,3,11,30,0.9744350746160827
4998,5,2010,3,8,0,14,1,0,1.3584162393879313
15152,1,2013,1,13,6,4,0,11,1.1349313239281493
1900,1,2009,9,14,0,20,42,20,3.103433756589402
7107,1,2013,11,24,6,0,47,0,0.9515673725272524
297,1,2013,11,6,2,11,26,54,0.8738572427602077
6947,1,2010,2,17,2,20,13,57,6.03419715289821
14707,1,2012,2,29,2,10,59,2,0.6768974052740216
0,1,2009,6,15,0,17,26,21,0.6397642412879209
5176,1,2014,10,20,0,10,22,39,1.586670730951989
15776,1,2010,7,8,3,21,14,5,1.724424114953824
13890,2,2009,5,4,0,20,40,0,6.09549239584136
9024,1,2013,1,29,1,9,32,23,1.776802188971585
5088,1,2010,6,24,3,18,57,5,1.4453035838735226
9743,1,2015,4,24,4,20,8,32,2.767684506371397
7356,5,2009,12,16,2,20,43,0,0.9672057325152141
9879,1,2012,2,10,4,19,52,44,0.22357025966734886
689,1,2014,8,19,1,16,52,48,0.7071628941350072
6082,1,2012,4,28,5,5,5,55,4.482581113646026
1134,1,2011,2,3,3,12,19,18,2.2019388827079913
15847,1,2010,1,10,6,1,18,0,1.5173482590458607
1,1,2010,1,5,1,16,52,16,5.246511221281368
5047,1,2009,1,10,5,20,6,45,1.1910678375593673
11037,1,2013,5,30,3,23,29,0,1.939546413430095
7615,1,2013,11,22,4,14,38,0,1.1580916176414922
3957,2,2010,4,7,2,9,39,0,0.22990911228649252
15872,2,2011,3,18,4,10,40,36,0.7213533812997815
11380,1,2011,7,12,1,13,48,0,1.484356518199392
11342,2,2010,3,19,4,8,26,42,3.16975040623471
15813,1,2014,8,12,1,10,44,0,4.188976738539288
12061,5,2010,3,8,0,16,52,0,0.7670005923763841
11408,1,2014,7,19,5,15,32,0,1.1111152986710824
12507,1,2014,3,19,2,21,30,0,2.9619159168398763
3365,5,2015,4,6,0,23,8,14,5.642288697065172
15372,1,2013,5,19,6,23,35,45,1.4038500449736004
4428,1,2012,6,15,4,1,33,0,1.5297978033633033
3462,1,2014,12,8,0,21,5,26,1.6070432379280817
14758,1,2013,10,19,5,1,16,0,2.1656704423069244
3704,2,2014,6,22,6,18,51,0,3.49351790891748
8122,2,2010,4,4,6,18,53,0,0.48317789472799355
5145,1,2011,4,8,4,19,27,56,1.3604280661699018
12513,6,2009,2,19,3,19,32,0,0.4805023731925612
7583,1,2010,11,25,3,17,30,54,3.1823881736624706
2614,2,2014,2,9,6,23,51,51,7.863417275948582
3615,1,2014,4,12,5,12,45,0,0.8032547031143791
14096,1,2010,1,10,6,20,32,0,0.8698427189291748
14754,2,2009,8,15,5,17,55,0,1.8604219154623156
9467,1,2013,8,22,3,18,9,28,0.6938173595962238
5780,4,2010,6,1,1,16,41,52,1.0597895230192893
5941,5,2009,11,13,4,10,57,0,0.6503896097384332
2029,5,2009,10,11,6,18,28,0,0.46499477253697086
13421,1,2012,4,23,0,22,0,0,0.790289000893617
2912,1,2012,10,17,2,22,33,27,0.841287742872943
14804,2,2014,12,2,1,14,27,37,1.4478946254407152
5325,1,2012,1,23,0,15,39,0,0.5019208491520188
11130,1,2012,2,28,1,14,6,0,0.4830477914636328
10638,1,2014,6,14,5,2,14,0,1.6334122258096286
10827,1,2010,3,2,1,9,28,57,0.6296862500124711
6343,3,2011,12,12,0,20,54,42,2.504805785766164
15298,1,2012,1,17,1,16,52,9,0.460929733575827
2698,6,2012,12,17,0,22,33,0,1.9665064454007666
8351,1,2013,5,30,3,6,59,8,0.4960578824224764
7704,1,2009,1,2,4,6,35,0,1.1776469065294846
10020,1,2014,5,23,4,20,37,0,3.8630319138553646
9988,2,2010,6,21,0,16,57,42,1.734211357798392
14648,1,2012,10,19,4,0,36,56,1.0925721095437406
14398,5,2011,11,14,0,19,57,0,1.952388681973748
4136,5,2014,2,10,0,22,52,0,2.666547370386214
9258,1,2010,3,7,6,10,11,32,0.7395253723209639
931,1,2015,3,28,5,10,48,38,0.5456202840999061
13123,1,2010,2,24,2,14,43,27,0.5202713651336329
2040,1,2010,6,5,5,11,32,53,0.9062276549550947
4902,1,2013,1,5,5,10,2,38,0.5524467756832357
1277,1,2015,1,22,3,8,27,10,1.3464341166066163
9081,1,2011,3,23,2,23,46,39,1.3635168967432378
9085,5,2009,3,11,2,17,34,0,1.3205873625984854
6442,1,2013,2,11,0,18,46,28,0.5092679476278097
2179,1,2015,1,31,5,9,8,31,0.6201621553319032
14226,1,2013,7,18,3,5,15,37,1.5269507892602807
15119,1,2012,2,10,4,10,34,56,1.5759732046147905
327,1,2014,5,25,6,21,9,0,3.089698835159412
1773,1,2009,12,22,1,9,45,0,2.7582573909150216
14556,2,2013,9,1,6,18,21,0,0.676224764520468
1162,1,2013,6,6,3,13,2,0,3.1741583336549097
1472,1,2012,3,1,3,23,21,20,1.4089040767879786
15596,1,2013,3,15,4,6,29,0,1.5592975338700428
683,4,2010,8,8,6,13,12,13,2.9126959095951137
9634,1,2010,8,19,3,8,32,59,0.3958541335745676
6132,1,2014,11,6,3,1,39,49,2.599052799533611
12361,5,2015,3,21,5,12,56,3,1.2667235781860695
4757,1,2012,12,23,6,14,27,0,1.0557479780401322
8930,5,2012,3,9,4,22,0,0,0.8592961910193351
7474,1,2014,5,30,4,0,5,0,0.6772078861024334
2051,1,2010,12,17,4,23,52,55,1.1964346188312618
3189,2,2015,3,16,0,9,17,48,0.5921502036289553
3829,5,2012,6,18,0,17,32,0,5.549733430088624
501,1,2014,6,18,2,7,38,20,1.2391299622423728
2265,1,2010,11,3,2,12,33,0,1.5035754082902177
934,1,2010,10,21,3,14,51,18,0.5494059949054
5180,1,2013,10,4,4,7,56,26,4.09609097254363
11112,1,2010,4,13,1,7,32,0,1.9880692380288818
11276,5,2012,1,15,6,16,37,0,0.6524581239481106
9887,4,2011,12,9,4,10,21,15,0.5820152663481317
9668,6,2013,1,22,1,13,3,0,0.34690880984710676
8034,3,2015,3,24,1,0,52,4,4.085077172908515
14528,1,2011,2,22,1,13,46,0,1.555216578520808
13212,1,2014,7,19,5,0,0,0,1.0247253580241298
12402,1,2013,7,29,0,11,56,11,1.6447296327511325
10434,1,2012,12,9,6,22,13,0,1.0787616177134538
243,1,2013,7,31,2,6,51,13,5.703515138750986
8579,1,2012,6,25,0,18,0,0,1.1591125797934354
7211,1,2010,3,11,3,9,1,59,1.0995197474615466
2904,1,2014,8,16,5,23,7,58,1.791105170023243
4803,1,2010,2,24,2,19,29,46,1.2082413609891347
7612,1,2009,6,23,1,18,15,7,1.8188824773306007
8257,5,2011,7,2,5,20,19,0,2.1062613643314148
3288,1,2013,3,13,2,18,43,0,0.8381035245693372
5160,1,2011,11,27,6,3,46,0,0.41074328686133205
11920,5,2015,6,14,6,18,15,59,0.8385375774902871
10661,1,2010,4,23,4,0,52,33,0.5755678444303849
3407,1,2009,3,15,6,14,2,16,0.4930329094997644
4742,1,2014,11,14,4,9,35,0,0.6178914173585547
11001,1,2009,11,24,1,8,37,38,0.6784023052840329
14062,2,2014,5,17,5,23,0,0,2.0348656066315414
5748,2,2012,2,5,6,1,27,0,2.1338991152325097
7998,1,2011,12,26,0,21,25,0,3.5417006812367577
3294,1,2009,9,3,3,20,48,8,8.170188828263859
12742,1,2014,7,2,2,22,5,22,4.308002309877185
8788,1,2012,1,20,4,21,11,0,0.9196293130472809
7444,1,2012,8,14,1,8,20,18,0.9941537627328945
15176,1,2012,6,26,1,13,17,0,0.3818065734777639
627,1,2013,9,25,2,14,47,0,0.5103497214355904
16033,1,2009,12,18,4,10,7,27,1.711406233552458
5298,1,2014,3,4,1,7,18,7,1.8926420190594555
8686,1,2012,12,28,4,6,17,0,0.46610373617194056
11247,1,2015,1,8,3,19,21,40,0.7538005431470967
4552,1,2009,8,4,1,17,3,0,0.7615337549624398
6657,1,2013,12,15,6,3,43,0,2.2113551570879713
12552,2,2013,8,10,5,10,17,0,1.1427855756199696
11208,2,2011,8,7,6,11,35,0,1.8413488144743906
3428,1,2012,9,9,6,23,3,46,0.8354861050095873
8118,1,2013,3,21,3,19,24,0,0.6105268468768682
11079,1,2010,10,27,2,2,14,48,4.218446802035533
1694,1,2012,7,11,2,9,45,20,2.140286061372923
6267,2,2009,11,19,3,13,26,0,1.7335527535066413
3849,1,2012,2,8,2,20,47,0,3.0318966371324145
4016,1,2010,2,19,4,7,7,0,1.259115417065114
3565,1,2015,1,2,4,20,54,38,2.119519302967592
10267,1,2013,5,30,3,21,35,0,1.9650569083523572
5310,2,2014,11,25,1,22,20,0,0.4241457121521825
6382,3,2010,10,22,4,17,37,0,0.33266251263276936
13722,1,2011,5,25,2,7,58,43,0.5481322054091123
3570,1,2012,12,14,4,9,57,8,2.200317543411903
16045,2,2013,9,19,3,23,56,0,0.8965304557704615
4203,1,2014,4,19,5,19,13,0,3.226183093524672
6529,1,2015,5,23,5,0,41,16,3.197479079875897
12700,5,2013,7,8,0,23,51,0,0.74041689879191
12501,1,2009,2,27,4,2,9,6,0.7489682230619419
5807,5,2010,7,23,4,20,1,0,12.440972519885
6056,1,2009,10,2,4,14,56,52,1.3102842744540495
2624,2,2009,4,27,0,11,11,1,3.7102025605182085
13052,1,2011,5,10,1,17,52,44,1.3338131624976441
3372,1,2012,6,3,6,22,48,22,5.118772049048593
10316,1,2009,12,17,3,15,45,25,0.6869566795345798
9659,1,2013,4,20,5,18,54,0,2.4930218749005384
6120,1,2009,5,8,4,19,34,18,1.4816986633192077
10331,2,2013,11,30,5,18,4,0,1.1939428610135776
3627,2,2013,11,11,0,20,1,0,1.225640259740936
4493,1,2014,12,1,0,17,10,39,1.529125576694217
8484,6,2015,6,15,0,12,11,35,0.9269526742008539
750,1,2012,7,31,1,7,20,31,2.712463824245679
11784,1,2014,9,17,2,13,33,53,1.8897333956226756
5649,1,2015,2,2,0,0,19,32,1.0336198385996953
7600,2,2010,2,17,2,1,18,23,4.2976780288018865
7240,1,2011,4,18,0,9,29,3,1.0703791426492038
6248,1,2015,1,5,0,21,59,16,1.1151266908871245
9256,6,2015,4,3,4,17,7,27,1.1212396667453717
9798,1,2010,12,14,1,22,45,19,1.2790864410621103
1329,1,2009,1,25,6,11,31,0,2.273153336340811
6471,1,2014,2,1,5,2,47,0,2.140805093220101
15171,1,2009,8,13,3,12,4,0,1.328455878431591
6725,3,2010,6,1,1,13,29,0,0.5574230994573934
10138,1,2010,10,28,3,12,23,59,5.1671504552902645
3358,1,2013,9,25,2,20,37,0,1.1790997782997723
2695,1,2012,8,1,2,14,34,0,0.5846492435870424
1521,1,2011,5,5,3,9,24,0,0.2889841011471263
14997,1,2013,7,22,0,22,16,21,1.4415826317376321
2335,4,2014,5,13,1,1,20,0,5.244548042073408
7503,2,2014,2,16,6,0,42,45,5.78146361205916
5715,5,2010,11,19,4,14,51,0,5.888580798761665
3267,1,2012,2,3,4,11,41,46,0.6053075279122201
59,1,2009,3,23,0,12,13,29,0.7885817555246504
8712,1,2010,9,11,5,23,43,6,5.880136638057385
14938,4,2015,5,5,1,15,10,35,5.716862667344881
385,1,2015,2,20,4,7,12,52,0.6820159727466882
13166,1,2010,9,7,1,22,27,0,1.1927464757253743
2568,1,2009,7,23,3,16,57,0,1.3548665105003659
6958,1,2009,11,16,0,18,15,18,2.855351679590463
9831,1,2013,6,15,5,10,39,0,0.723717587344995
12755,1,2009,8,13,3,20,44,50,0.6263369138775982
9824,1,2011,8,31,2,9,42,29,1.5844604031935035
15940,1,2013,10,9,2,2,39,0,0.6979384207604862
9301,1,2010,2,12,4,18,16,0,0.35060806450792875
10811,1,2014,11,19,2,16,51,27,3.5200856655438133
9681,4,2010,10,4,0,21,16,0,4.587368597017377
9576,1,2010,3,19,4,11,51,31,2.3078976122732118
186,2,2014,7,27,6,8,22,0,3.319265256096776
2131,1,2015,6,2,1,21,30,9,1.6152848731293605
3435,6,2014,9,17,2,9,27,0,0.3711722207958499
11970,1,2014,6,11,2,1,41,21,0.646185230534102
5353,1,2009,6,24,2,19,31,9,2.2153544975894595
13633,1,2009,1,28,2,5,39,4,0.8606856037620018
8988,5,2009,9,22,1,20,22,0,2.0532951297698774
14464,1,2009,1,15,3,20,31,0,1.5908463960188455
4726,3,2009,10,13,1,21,45,0,1.520713666216038
8090,1,2010,5,21,4,16,6,6,6.636592350428237
3401,1,2013,10,28,0,19,35,58,0.6996745549251691
15261,1,2010,11,18,3,20,3,0,0.7640065454537344
2599,1,2009,6,4,3,3,44,0,2.2453024682803653
6051,2,2011,10,2,6,1,10,0,1.5799217422924314
13387,1,2014,10,28,1,17,4,29,0.8931181470555463
590,1,2011,10,25,1,14,19,0,2.912928848079454
13651,1,2013,1,20,6,4,18,0,1.144795405440532
8367,1,2014,4,20,6,13,59,58,1.435780241842374
522,1,2015,6,13,5,7,19,10,0.7504512209272449
10534,1,2015,3,22,6,14,24,6,1.6405410226838397
15896,2,2010,5,8,5,20,16,47,3.195363379684646
988,1,2015,5,14,3,22,42,43,1.365921737415447
5977,1,2015,4,20,0,18,8,44,1.2024959740003023
12360,1,2014,2,4,1,4,0,0,4.104595448916442
10543,2,2009,6,25,3,17,34,3,2.5257618939755435
6262,2,2011,12,26,0,10,40,0,6.1636974386883185
6776,1,2011,10,24,0,19,16,36,0.9200711257441655
5173,1,2014,8,11,0,15,31,0,0.4503242846741478
2701,1,2013,4,12,4,20,13,42,2.206344978729805
14541,3,2012,1,24,1,14,54,35,0.9290382410076142
6019,1,2012,8,29,2,8,7,0,0.5580091374787411
11045,1,2013,6,7,4,23,42,0,2.219917646415849
13461,5,2013,5,13,0,14,50,0,5.130125147976126
5704,1,2009,12,29,1,15,57,36,0.967519331704471
3117,1,2012,5,4,4,13,59,11,0.42950583774164763
9121,2,2010,9,20,0,23,35,43,1.5055890506699856
5005,1,2012,9,12,2,11,37,0,1.580747911567307
2090,1,2015,4,11,5,3,10,40,5.225935904986836
9005,1,2015,3,25,2,9,44,9,1.3857154803076637
6796,2,2013,7,2,1,21,38,0,0.9743001470232185
12651,1,2012,10,2,1,11,13,34,3.485740293450996
9335,1,2011,8,19,4,1,45,40,0.8406483999203062
2112,2,2011,6,5,6,2,38,0,0.4994972374543595
9951,1,2013,4,5,4,9,38,0,0.838637776587508
14696,4,2012,11,17,5,17,2,36,0.6584024296541514
5828,1,2010,10,2,5,12,46,41,0.9040632851638591
15078,1,2013,10,10,3,23,10,51,5.431626572778667
13961,1,2011,10,9,6,21,35,16,1.6061255846798497
5468,1,2009,7,8,2,9,26,33,0.7828658140212875
13785,1,2014,1,10,4,18,53,0,1.2927984538709394
764,1,2014,9,3,2,15,29,0,1.1679657630915754
5675,6,2014,3,19,2,12,19,0,1.8691082568538575
3449,2,2009,7,12,6,3,18,34,0.6170503456356383
3174,1,2010,9,27,0,9,7,0,0.6069218152597771
5873,1,2009,5,26,1,9,53,16,1.1479447519961956
11073,5,2012,7,27,4,22,37,0,3.2393160112774564
10916,2,2009,4,10,4,9,9,0,0.8128882532293977
9290,2,2011,8,25,3,12,40,0,0.9747369493084909
3629,1,2013,4,10,2,8,35,37,0.522625163898214
1958,1,2012,4,17,1,21,23,0,2.00726757977843
6716,1,2012,9,8,5,9,15,49,3.2780448624403706
10508,1,2012,4,2,0,20,59,34,6.387924450376697
12553,1,2013,9,4,2,22,11,0,1.6141422941997094
6371,2,2013,6,11,1,12,46,15,3.531896480871309
14837,1,2009,3,11,2,10,9,37,1.6451160084009224
15096,1,2009,7,8,2,19,40,0,2.133098366187426
14563,1,2012,7,3,1,18,3,0,2.137770404280972
8537,2,2012,12,18,1,14,46,37,9.245728220115808
12925,1,2011,9,13,1,18,23,59,0.8101346015562491
15167,1,2011,7,4,0,18,24,25,2.747455867050807
8199,4,2011,5,7,5,11,10,59,1.003229226994126
8757,5,2014,1,17,4,21,54,0,1.812238313700091
11701,1,2012,8,9,3,15,17,12,0.9668986937276001
2981,1,2010,6,22,1,0,14,0,0.2262046979695629
12465,1,2015,1,31,5,10,28,35,2.5689081978669113
852,1,2014,1,18,5,15,23,0,0.6291059851598557
5378,1,2011,7,10,6,22,55,0,11.070307877233725
12933,1,2009,8,18,1,7,54,0,2.2425942683219025
8478,3,2011,11,10,3,21,52,23,1.6850952790347968
6096,1,2012,6,30,5,14,16,54,0.345706098827689
10148,3,2012,10,24,2,1,7,54,2.3293499142376652
14426,1,2010,10,3,6,17,30,26,1.343627251837074
11185,3,2009,2,12,3,20,58,0,0.3795739778424219
15136,1,2013,1,17,3,7,47,44,1.4603612907763255
5486,1,2013,4,12,4,5,49,16,9.990008585729578
2308,1,2009,1,16,4,22,18,24,1.2017210682137778
14886,1,2009,1,19,0,21,38,26,2.3357707566852817
9087,1,2013,2,2,5,12,40,0,0.630508101012043
11985,1,2011,7,8,4,15,25,0,1.5441170949964809
9525,1,2011,6,21,1,12,15,0,0.845671584387176
13168,1,2009,12,1,1,15,19,4,0.6747821230024662
10334,1,2013,8,16,4,10,49,54,0.9225654517660126
10470,1,2014,2,3,0,9,55,0,0.6584660908315196
6849,1,2015,5,6,2,22,46,32,0.4304341332161177
9047,2,2013,5,11,5,12,13,0,1.9989029049116795
9504,1,2014,2,1,5,21,42,59,1.6091123412677728
10872,2,2014,5,9,4,11,9,0,0.8839246739512167
15124,4,2010,9,19,6,9,50,13,0.6696411476717803
8691,1,2014,2,24,0,8,21,50,0.8986993107937117
6813,1,2013,9,14,5,12,52,40,2.7681146470435674
7700,1,2009,9,5,5,14,43,48,0.7417127740062015
11227,1,2013,4,28,6,11,59,50,0.9582971415084243
12049,2,2009,8,1,5,1,28,0,2.624568392769249
2737,1,2014,8,13,2,16,22,59,2.237425022288014
1434,2,2012,6,24,6,3,15,0,1.4037459863898374
13402,2,2014,5,5,0,14,16,14,1.3715397504999542
10931,1,2009,6,29,0,7,36,34,1.4179373826204558
7506,1,2009,8,20,3,17,47,0,1.31633774944257
13009,1,2014,10,15,2,15,47,19,1.3817011281604559
2010,2,2013,10,2,2,7,57,0,1.7576627454749068
805,2,2009,12,16,2,22,0,0,3.1258817489689346
7117,1,2013,9,23,0,22,32,36,5.379776882280011
7353,1,2012,5,4,4,9,44,0,0.3793590502179694
14265,1,2011,10,3,0,12,44,40,0.9802788875515601
309,1,2015,5,10,6,22,41,10,9.76881263103045
8611,1,2014,2,19,2,21,3,10,2.237261713904956
15478,1,2014,6,19,3,7,0,12,2.7459981079429965
4830,1,2010,4,23,4,23,54,7,3.104975146082538
15736,1,2012,4,3,1,22,33,50,0.8354178272641372
6202,2,2013,7,6,5,21,17,0,1.5348750727727367
10665,2,2009,7,19,6,9,41,58,6.649241417834155
14668,1,2009,1,9,4,22,26,35,0.7968634433118864
12239,1,2013,4,16,1,11,41,0,5.971042982133448
5494,2,2009,7,15,2,10,20,0,1.1302177199664765
3552,1,2011,9,1,3,14,27,17,0.3563336278681442
118,2,2012,5,11,4,15,3,53,5.1706858808674525
9695,1,2010,5,13,3,19,10,0,2.3144578625323957
42,1,2013,11,22,4,8,38,9,3.5697892863098586
9143,1,2011,10,28,4,21,59,2,1.759217805894099
6473,1,2011,3,22,1,0,38,54,1.4323964962844769
384,1,2014,1,6,0,19,24,29,1.6685849111074402
1159,1,2010,3,11,3,7,10,44,2.2758587677831597
5625,1,2015,6,21,6,10,47,7,1.815533248804399
11782,2,2009,1,19,0,16,29,0,1.4045579284439924
8411,1,2011,4,8,4,6,22,0,6.28593204490392
1550,2,2009,5,29,4,16,51,0,0.3946281064616469
1122,1,2014,10,11,5,20,10,0,1.3684003935776958
10865,1,2012,11,25,6,1,11,0,1.2409509807478165
7772,5,2010,12,6,0,9,10,0,3.5230979177338466
4911,3,2014,9,3,2,15,28,59,0.9234793577324718
13265,1,2013,1,28,0,22,34,0,2.1050846616698133
4595,6,2015,1,28,2,22,31,45,0.36776504160807166
4218,1,2011,3,8,1,9,40,20,0.6507161406402401
5076,2,2011,9,11,6,17,32,31,5.869127978753794
8659,1,2014,12,12,4,6,23,20,1.7088917704954896
8419,1,2009,6,15,0,22,54,41,1.8989576451014922
3152,4,2009,5,31,6,3,56,0,1.6548868773932313
3099,4,2010,9,19,6,20,54,57,0.6409099250760303
10517,1,2010,4,23,4,18,8,12,0.6622902582940086
4008,1,2013,5,30,3,19,35,25,3.466915402896727
10389,1,2015,6,8,0,14,50,57,1.9149075908958841
6079,1,2009,10,17,5,23,7,57,3.6605229081573345
10715,1,2013,1,21,0,18,11,7,2.8369753477188295
12188,1,2013,1,18,4,19,40,30,1.5335275306883556
10177,1,2012,5,23,2,10,51,0,1.2889459445671638
2079,1,2012,4,14,5,22,34,0,0.6111937205721013
631,1,2011,1,8,5,16,35,0,1.381121224795285
3870,2,2009,1,19,0,11,58,15,2.653201743985374
5499,1,2015,2,15,6,17,27,36,1.6586363074164003
8125,2,2009,12,28,0,16,59,0,0.19157521685373227
13910,5,2009,4,8,2,6,56,0,1.0048601548786313
12293,3,2012,1,15,6,22,10,27,1.8660664145770327
13646,1,2010,12,13,0,20,36,0,2.0877616880941305
9367,1,2014,5,3,5,1,38,38,0.3495613870947234
11018,2,2013,10,5,5,22,30,23,3.116035345896544
9161,1,2009,6,20,5,10,52,16,2.3945865790155505
12976,1,2012,7,16,0,15,47,23,1.7266974150853156
6249,1,2009,12,8,1,16,19,24,1.4512824454199158
9437,1,2012,7,16,0,16,56,0,0.5530525055684768
1865,1,2014,11,12,2,19,20,2,0.5782167661894458
15647,1,2009,2,16,0,15,20,55,0.9747293393506105
11710,1,2009,1,26,0,11,35,36,1.381828008369567
5242,2,2011,5,28,5,19,47,18,2.594063861106205
5933,1,2009,3,21,5,21,16,0,2.7746458721178757
2504,1,2012,6,30,5,14,35,0,0.3350582219452817
7921,1,2014,9,8,0,17,33,0,0.6091795293988859
80,1,2010,8,19,3,16,33,0,0.9792835620327027
13453,1,2013,10,17,3,19,8,0,2.6564614796900496
13879,1,2011,6,25,5,10,3,57,0.6000333639242146
2021,1,2015,6,4,3,23,14,46,2.008200470761153
15147,1,2013,1,4,4,6,56,25,0.6346816124710756
7189,2,2012,2,7,1,21,5,56,1.3113730788535027
1497,1,2013,6,26,2,9,4,32,1.1345027268755976
