,passenger_count,year,month,day,dayofweek,hour,minute,second,distance
5775,1,2012,6,6,2,9,35,37,2.295220754682721
2359,1,2014,11,29,5,22,54,47,3.902845677608597
10288,1,2015,2,26,3,17,14,35,1.2686424203208695
13155,6,2011,2,9,2,0,18,0,3.2158013039118805
14618,1,2011,11,27,6,15,55,0,1.1837048371662262
7379,1,2013,4,12,4,20,21,3,0.9022415115161769
8875,1,2009,1,6,1,6,8,0,3.6271408070343623
13806,1,2009,4,8,2,0,31,0,2.0224130044079187
3467,1,2011,6,22,2,8,53,35,0.4476135671695025
11538,1,2011,10,9,6,13,42,0,1.718286589110013
10033,1,2012,3,23,4,9,50,19,0.5663769360151801
15912,1,2011,4,29,4,9,1,0,1.1003301026104246
1513,1,2014,11,9,6,19,31,0,0.7012526850575025
6897,2,2011,3,3,3,15,45,0,0.24467046647741966
10030,1,2012,6,22,4,19,48,0,1.190648623229666
2762,3,2012,8,24,4,22,13,56,1.0335222868959464
9171,1,2011,5,30,0,13,35,28,2.133437026406072
14172,1,2012,3,12,0,12,39,44,0.2060848119858148
15740,1,2014,1,5,6,13,51,27,1.7816089188236193
13906,1,2011,1,12,2,19,6,36,0.8973412976800093
7580,4,2013,7,22,0,11,10,0,4.801192637153862
16048,1,2012,7,10,1,17,32,0,2.3059776690286156
10141,5,2011,6,15,2,11,5,0,1.2867989282991794
13411,1,2013,12,12,3,21,41,25,0.5727231137790003
874,1,2009,6,24,2,19,42,1,3.45007095828481
4537,1,2011,6,30,3,4,57,0,0.4178440494402119
8872,5,2014,5,8,3,16,53,0,2.8483792943391744
1012,1,2010,1,2,5,20,11,0,4.420123569996924
2802,1,2014,3,18,1,12,1,14,2.6071008483835754
3454,1,2013,4,11,3,20,33,0,0.8135561652408949
14781,1,2012,8,1,2,18,33,23,2.7159119923739743
10228,2,2014,5,25,6,18,45,27,2.274881489215225
3125,1,2011,4,25,0,7,46,57,4.983468090027037
15414,1,2015,1,8,3,13,54,58,1.5930414382543903
4127,1,2013,10,3,3,15,38,54,0.6535592597439606
9650,1,2010,8,27,4,16,22,0,1.130854430814111
9526,2,2013,1,21,0,13,33,28,1.0706775844984542
1278,1,2010,3,20,5,21,51,1,4.1125239603326325
13650,1,2010,5,16,6,21,17,50,2.991444764511459
12266,2,2009,1,3,5,21,28,59,1.5693359058670018
7896,6,2012,7,4,2,15,2,0,1.8655766089148744
9454,1,2010,12,1,2,4,12,30,1.9333307547579737
9890,1,2014,9,13,5,16,47,0,5.48180988992119
4348,1,2013,11,24,6,23,42,50,1.154065281335192
7794,2,2010,5,2,6,3,37,9,8.4439518533835
4131,1,2009,6,23,1,18,3,0,1.0249107177054437
3321,1,2013,9,10,1,19,3,0,1.6220746505822288
1794,2,2014,7,4,4,14,58,29,1.4272481694001824
2470,2,2010,11,9,1,2,13,41,0.4227410871157237
14592,2,2010,8,6,4,19,7,0,0.7804623808198499
14353,2,2011,1,5,2,21,49,47,0.7632098873464305
7197,1,2014,3,28,4,1,59,35,0.6346250173815381
9582,2,2010,4,26,0,9,4,0,3.826923373574726
10723,1,2010,7,18,6,14,51,0,0.49293471661541854
13747,5,2012,6,1,4,9,2,0,1.2199851465815634
794,1,2009,2,16,0,7,40,14,2.842825330870683
10597,1,2015,3,12,3,2,33,59,1.1074550372177276
8247,1,2010,3,26,4,16,29,0,0.3716995002291023
5902,1,2010,7,24,5,21,55,0,1.2779656823904229
4627,1,2011,11,7,0,23,12,1,3.107515092324297
2362,2,2010,9,14,1,20,4,0,2.304690000558644
9179,1,2011,11,23,2,0,7,0,0.3220883359229682
1922,1,2014,6,30,0,0,28,0,3.658061581482005
9687,1,2009,10,3,5,18,6,44,2.7129112373379973
7218,1,2009,12,2,2,18,52,23,1.2059967786328807
10614,1,2014,4,18,4,5,5,0,0.8077977533490351
9345,1,2013,12,17,1,7,29,4,0.6872312997016436
1608,1,2012,3,7,2,7,33,0,0.9388071893597565
3359,1,2015,6,10,2,13,16,37,1.9625998640053601
2115,1,2015,4,18,5,22,39,41,1.8000242270315239
15899,1,2012,5,15,1,16,29,0,0.48517049740518714
1603,1,2009,2,21,5,19,14,0,0.8359351436819212
11364,2,2009,8,11,1,19,45,4,1.4296361723021453
4037,1,2010,9,16,3,9,29,54,1.9660461977701043
863,1,2011,3,3,3,14,15,0,0.9568723863225822
2202,1,2014,6,2,0,10,26,12,1.9467026780571262
3039,1,2012,10,2,1,11,6,19,1.942676490405572
1489,1,2011,7,22,4,13,46,58,2.782667079183946
7384,2,2011,4,30,5,17,27,0,1.7653055505521043
2529,1,2011,11,26,5,14,4,26,3.29404409642182
14542,1,2012,2,27,0,13,25,1,1.827143927201064
12936,1,2011,4,29,4,12,55,0,1.8267070393044567
7151,1,2015,2,4,2,21,49,41,4.409287690827991
14913,1,2012,12,22,5,15,10,38,0.6394629311210642
7130,2,2011,9,7,2,10,20,30,0.8529553355913567
4660,3,2013,6,25,1,19,12,57,1.7061937054740446
5871,2,2011,4,18,0,11,25,0,1.1925631842124478
13351,1,2013,2,17,6,2,54,0,7.215331095576458
9178,1,2012,3,7,2,9,58,45,1.10691426194928
5060,1,2013,4,20,5,18,2,13,0.4796775698298962
5901,5,2010,6,21,0,18,1,0,1.8842239955226898
11054,2,2014,10,14,1,7,56,0,3.79081956993172
13772,1,2013,7,18,3,18,14,0,3.851544193287107
7190,1,2013,6,12,2,19,49,0,0.5089052510193014
12576,1,2015,3,13,4,3,37,13,1.7034199433387545
12548,1,2015,5,18,0,15,3,8,1.3130343345880473
13163,1,2014,4,2,2,12,4,0,1.0972017587438965
11883,1,2012,5,13,6,3,17,40,0.8547367594509429
9110,1,2014,6,20,4,22,43,0,0.36512849952359644
6975,1,2014,5,27,1,9,47,38,1.5072587393231636
12769,1,2014,3,3,0,14,58,0,1.5621611618312687
7420,1,2011,5,20,4,0,5,0,2.2937159111925105
6806,1,2012,5,29,1,1,43,35,6.073487435958206
7329,3,2012,3,17,5,7,29,0,1.0871983543711354
11292,1,2013,6,17,0,16,47,51,1.622429208174269
833,1,2012,11,28,2,21,33,33,0.4416915220076748
15398,1,2012,10,11,3,20,9,0,1.79195117052939
12673,5,2013,8,16,4,8,45,0,4.15031018826115
4772,1,2009,8,26,2,11,4,0,0.706296191658754
1659,3,2011,10,24,0,8,30,40,1.664157574135675
4947,1,2011,4,3,6,2,15,53,5.143014222288987
4987,2,2014,8,7,3,20,19,0,0.5306154836266441
13764,5,2009,9,24,3,18,38,0,0.4900347485640875
5811,6,2012,2,17,4,14,49,0,0.5608935504328505
6855,1,2009,9,26,5,18,20,27,5.514092807933863
11354,1,2010,8,12,3,22,5,0,0.49589113879914093
15690,4,2009,5,10,6,15,6,31,1.1313965642201866
9701,6,2014,9,15,0,21,27,0,1.5913379404793166
11606,5,2013,5,27,0,19,15,0,1.6755487616892413
1819,1,2012,6,11,0,18,15,15,2.288728931558368
3521,1,2015,5,9,5,18,18,4,0.8856245643904817
8074,1,2011,8,1,0,22,14,51,5.100287960130574
11051,1,2012,10,5,4,3,19,0,3.768437931398153
11654,1,2011,2,25,4,22,28,0,2.2575899821264094
179,2,2009,5,29,4,9,46,11,0.5265657106588674
868,1,2009,4,8,2,7,37,0,0.7491471087773642
11953,1,2014,6,22,6,10,5,4,0.5401217747004731
9265,1,2010,9,7,1,20,38,38,1.1578522900545773
1738,1,2012,5,11,4,22,7,43,2.371506324494721
10102,1,2013,9,11,2,9,33,46,0.5397656161340266
5080,2,2014,10,22,2,20,44,19,1.2808806114869262
9943,1,2011,12,1,3,19,11,0,1.8986550217033147
6026,5,2010,10,19,1,15,24,0,0.7216104844919633
13848,1,2014,11,7,4,14,51,1,0.569509614397314
5279,3,2010,10,4,0,20,2,0,0.4366175315204864
7582,1,2010,10,23,5,1,28,38,0.6828428192333728
1268,1,2010,5,17,0,9,2,45,3.8291206632700034
10432,2,2009,1,27,1,19,39,47,1.1141784120357336
4071,1,2012,3,2,4,19,33,18,1.2579715045006248
6189,1,2011,3,17,3,11,17,0,0.31254570959320505
1822,1,2010,1,27,2,20,3,19,1.0286239818086598
3043,3,2011,8,30,1,12,43,0,2.977030188658291
16012,1,2012,6,19,1,11,34,3,1.3128580389398878
2295,1,2014,5,13,1,22,18,0,0.9079727384303595
13860,1,2011,9,2,4,13,4,0,4.114906359738103
1959,1,2014,4,9,2,20,49,39,3.2310875422756666
60,6,2014,7,16,2,10,57,0,0.26799540389485715
5642,1,2014,11,5,2,13,44,37,0.4277757094902118
10159,1,2011,3,26,5,13,37,10,1.2425138698373737
5133,1,2013,11,21,3,23,20,0,2.1474940875776443
9593,4,2012,10,28,6,3,16,0,4.290336872783368
2019,1,2012,12,22,5,23,56,21,0.3281691767605919
906,1,2009,5,15,4,12,58,0,0.9307909699130187
8811,1,2015,2,12,3,19,43,54,0.6457134450434802
5881,2,2009,4,26,6,22,39,29,1.081634149369257
10613,1,2014,12,18,3,21,42,35,0.6982775041386547
7376,1,2010,5,19,2,22,0,0,2.8111756421683807
9422,1,2011,10,3,0,13,20,53,0.7205899886889577
8341,1,2013,10,17,3,2,29,8,0.28326393692096347
12605,1,2012,6,7,3,12,8,26,0.9844576953562514
5020,3,2013,10,20,6,21,58,0,0.7516883100660436
11755,1,2010,1,31,6,21,55,4,1.2705422453067914
4604,3,2010,4,11,6,0,17,0,1.3984972060824163
2258,1,2012,7,10,1,7,5,46,1.2376571483395253
2126,1,2015,2,24,1,15,30,24,0.6663300833509117
11645,1,2013,2,16,5,2,1,54,1.5622026266790279
14619,1,2013,3,23,5,11,41,0,0.8609218583868599
12401,1,2012,10,23,1,20,19,22,1.369736902148493
11106,1,2010,9,15,2,10,37,34,0.9986595149917227
4813,1,2011,9,27,1,10,10,43,3.8363136575376378
6305,1,2015,2,8,6,13,29,50,2.224998776560198
3016,3,2010,5,18,1,1,36,0,3.333183985161483
7698,1,2013,11,19,1,13,36,18,0.7149718485529707
15559,1,2015,2,21,5,11,9,6,7.719760713662927
8737,1,2011,12,28,2,13,7,35,0.6503380625845588
13932,1,2011,6,2,3,17,18,0,1.4783621459020888
12754,5,2009,6,24,2,21,15,0,0.5551897415875008
11020,1,2010,4,16,4,18,15,0,0.5268844482248989
10352,1,2009,3,30,0,6,8,0,3.162421988348483
1225,2,2011,12,2,4,21,17,0,1.5722563425164569
14027,2,2013,12,7,5,19,58,0,0.9337624837783355
14094,1,2011,7,22,4,14,45,0,0.668903844587547
13462,1,2015,2,10,1,18,1,24,0.4648191278330752
11131,1,2015,5,31,6,15,51,34,0.578117260791649
10170,1,2012,8,12,6,21,54,35,1.3836534099864268
13383,1,2009,3,17,1,18,26,3,1.8020201453586968
5460,1,2015,5,15,4,23,7,11,0.31477730341133775
6611,5,2011,10,2,6,12,33,0,1.6520786882410043
3605,1,2012,2,5,6,13,46,0,2.3042571905487597
5302,1,2013,9,2,0,8,24,46,1.1229745756328071
12073,1,2014,9,30,1,12,56,59,9.377765090801036
10081,2,2010,4,24,5,23,14,9,1.6858687771100405
9609,1,2010,11,22,0,13,58,0,2.963960813887568
2224,1,2012,7,22,6,10,11,0,7.019255682491129
6845,3,2009,5,5,1,8,11,0,1.6042083092376604
5507,1,2011,11,20,6,18,0,57,2.6744471033770303
15301,1,2014,7,27,6,3,6,36,3.047732145789823
15253,1,2013,1,11,4,18,14,0,0.36581180036463884
7006,2,2011,5,3,1,14,34,51,2.15956399266231
14171,1,2014,8,15,4,7,11,0,0.8663925085034608
4206,1,2013,9,18,2,14,19,6,1.0775702790585189
2731,1,2009,3,21,5,12,5,0,0.8876678552256657
1000,1,2014,6,15,6,17,11,0,0.7107980063960699
9554,1,2009,1,16,4,23,0,0,1.9398550823156941
3229,1,2012,11,29,3,21,21,0,2.2219776699839344
13309,2,2011,2,5,5,13,16,0,1.8663578818065871
7563,1,2014,6,14,5,9,16,59,1.3510018631917182
2569,1,2011,4,14,3,11,44,0,0.22915440065669887
2164,1,2011,2,2,2,10,48,0,1.3282890084647219
129,5,2012,10,6,5,15,47,0,1.117710142365182
15336,1,2012,11,26,0,7,54,0,1.1293694744333886
15719,1,2011,2,14,0,15,14,0,1.0076124229531738
14911,1,2010,9,29,2,7,15,41,2.297139525435695
8761,5,2009,1,7,2,9,11,0,2.1557309321406577
10313,1,2009,12,7,0,12,13,0,1.5271827769822717
9986,1,2013,4,7,6,7,15,14,0.5492896443786799
7126,1,2009,3,29,6,21,12,44,0.7123144584974906
12021,5,2011,12,20,1,12,49,0,2.020604056545564
12431,1,2013,11,27,2,9,43,0,0.7669520588304086
4421,1,2011,6,2,3,13,2,40,3.195942856348025
14036,3,2010,7,21,2,7,42,0,0.41850909240447204
3041,1,2014,7,30,2,12,6,0,1.8639882906775747
3390,1,2011,6,28,1,8,40,0,0.7758362653522497
302,1,2010,9,13,0,9,37,0,0.7669959644696759
5870,1,2010,10,27,2,18,7,7,2.1760119462080874
9193,1,2014,9,14,6,18,32,0,1.175043624911062
12716,1,2014,12,19,4,22,59,36,1.544579368936859
3195,1,2014,1,31,4,21,5,0,2.3584764730449845
3351,1,2012,5,13,6,18,10,0,1.3117174655953536
10819,1,2010,11,7,6,19,55,20,0.355611773332818
8824,1,2012,12,31,0,22,30,0,1.4632790369827797
10848,1,2012,10,16,1,10,39,0,0.7748409446200308
12427,1,2011,7,25,0,5,44,0,3.7752054538273576
7666,2,2009,3,30,0,19,37,0,3.4337965913285395
15879,1,2014,4,29,1,13,24,6,2.4132261995413304
2597,3,2011,10,16,6,14,50,43,1.448104145013932
14720,1,2014,11,28,4,21,50,0,0.6462968840630241
106,1,2010,3,22,0,10,1,0,2.5315680804753558
8674,1,2012,7,7,5,11,3,38,1.1022089166892963
8477,1,2011,9,15,3,14,0,37,0.7590258277736895
5240,1,2014,9,9,1,18,54,0,1.1266372759274397
43,1,2009,6,10,2,21,28,0,3.389087425945906
8869,1,2012,12,5,2,13,55,0,1.3820307465373642
11592,1,2010,9,6,0,15,46,0,4.356439515474144
8615,5,2014,4,21,0,17,25,0,1.7664672104653605
3893,1,2012,1,4,2,20,59,0,1.5124520726649167
3791,1,2009,6,26,4,23,48,0,1.7145298146117978
7683,1,2010,6,6,6,3,43,13,1.635497526500123
4508,1,2013,2,7,3,12,43,0,4.349240692687655
6914,4,2012,12,28,4,22,32,26,0.8101228053415497
4553,5,2009,10,15,3,11,10,0,0.9490070822882052
287,3,2014,2,28,4,22,45,7,1.1452931221631029
14429,6,2013,8,28,2,4,48,0,3.8982672110599164
1313,1,2010,4,22,3,10,42,0,0.33443102290346194
1469,2,2009,7,15,2,22,19,4,2.3297400986839487
8523,1,2010,8,19,3,7,16,30,0.9469918669586778
289,1,2015,3,29,6,13,31,25,1.2027122250131212
15693,1,2012,8,7,1,17,13,0,1.1871916026120168
2183,2,2009,12,28,0,2,37,32,2.248511076967541
14200,1,2011,12,26,0,12,0,0,3.769685772619704
920,2,2011,2,9,2,14,2,0,0.9778037978511441
12388,1,2011,4,8,4,12,51,0,1.3515594412601906
3903,1,2012,6,12,1,21,27,41,3.4564580327122334
15084,5,2011,7,30,5,21,32,0,0.41239706757989486
7012,1,2011,12,5,0,10,45,0,1.2443391865286726
838,1,2012,11,28,2,8,30,0,4.453744815312929
11854,1,2009,4,3,4,18,33,0,2.8260193866482552
15629,1,2009,12,23,2,21,14,1,2.7721375710399947
15289,1,2011,7,25,0,21,15,11,2.6612626692490164
2139,1,2013,8,24,5,2,1,19,1.3180709357759108
4948,1,2013,1,29,1,15,5,53,0.5529159438225799
15935,4,2011,12,2,4,14,55,0,1.5239727241183811
5685,1,2010,12,10,4,7,48,20,0.7761191661641749
4258,1,2009,3,22,6,8,37,0,3.083786477848278
460,1,2010,1,16,5,13,58,13,6.139615367711266
8252,1,2012,11,27,1,18,18,12,1.1811546238569008
14303,1,2011,5,20,4,16,15,42,0.8915531831872642
14181,1,2014,8,9,5,1,25,6,2.6011901127472314
12768,1,2011,6,13,0,15,22,13,1.0336527913193143
9059,2,2014,7,30,2,8,42,0,1.1001819752147353
1870,1,2011,5,11,2,16,10,35,1.145691068866336
9717,1,2010,5,5,2,16,58,0,0.801782449643593
12466,1,2009,12,24,3,0,33,0,1.6732807115422645
3731,1,2013,2,26,1,8,48,40,3.671232940436613
6141,2,2012,1,21,5,19,38,22,1.8166632562654212
10044,1,2013,2,27,2,17,0,0,2.218635637584541
7254,6,2012,3,22,3,20,32,0,0.5037568111212417
15593,5,2009,2,17,1,15,13,0,1.8881862376135252
6398,5,2013,7,10,2,19,7,0,0.6398264952199036
10270,1,2010,1,10,6,16,22,20,1.4093526010476571
14762,2,2011,5,30,0,22,11,0,3.9105858776941873
11648,2,2015,3,20,4,21,18,6,1.0932665591620483
8047,2,2013,10,18,4,19,59,0,3.0464495574503156
14382,2,2012,6,17,6,11,14,15,0.4541028583856421
6604,1,2010,5,6,3,12,24,0,1.8745878201767983
4337,1,2010,8,5,3,21,42,22,2.1108530402019845
11332,1,2009,1,5,0,12,21,33,0.9051350391354301
139,3,2015,5,31,6,7,33,18,3.9558384065533945
9489,1,2010,9,14,1,20,27,0,2.605988774966487
7132,4,2011,3,20,6,1,45,14,0.6080054130797544
7253,1,2010,10,28,3,12,11,0,0.6665680409642505
13595,1,2015,4,21,1,14,32,8,0.6962566346499448
1048,2,2011,1,17,0,23,49,0,3.483299558341263
1386,1,2013,8,9,4,23,28,0,1.5175594757353115
4967,1,2013,6,6,3,19,47,0,1.8478422577347353
10878,1,2010,11,14,6,11,57,0,2.57825694192244
12353,1,2009,2,20,4,20,5,0,0.8371784188917706
8020,1,2012,7,24,1,18,48,19,1.7066960487039138
13699,1,2011,12,17,5,13,15,37,1.4423572368231625
492,1,2013,5,2,3,18,59,25,2.0362455767072807
8560,1,2010,8,6,4,22,22,33,1.0620640262831118
14966,2,2009,6,14,6,14,19,58,0.6932500574801943
14424,3,2009,2,17,1,1,58,0,2.221991505294169
11884,5,2012,7,9,0,19,23,0,1.4280942194904465
15730,5,2009,11,30,0,15,46,0,1.0654187791283745
7064,1,2013,7,24,2,14,2,26,0.41805989512066205
7548,5,2015,2,10,1,3,8,1,1.7265739596465077
2464,1,2013,5,14,1,10,19,30,1.2269655887744948
12145,1,2011,7,25,0,11,6,0,0.8569814836243006
665,1,2015,4,5,6,0,54,56,6.46454784332751
12020,2,2014,12,14,6,10,41,11,6.083278001579451
15236,1,2012,11,25,6,0,49,0,5.458958965014494
7737,1,2011,6,4,5,11,44,57,0.5980958131702789
8396,1,2011,4,15,4,23,53,0,4.602689403167123
15553,1,2011,3,25,4,20,57,53,0.8547047156087542
12984,1,2014,5,14,2,12,23,18,1.6101675885665732
11957,1,2013,4,30,1,21,55,12,1.0544344526866314
4497,1,2012,5,17,3,22,1,12,7.311236563360394
57,4,2011,3,19,5,21,55,0,1.0532153814578222
5329,1,2011,3,18,4,16,58,0,1.7471487603930353
5846,1,2010,9,18,5,22,36,36,0.5388221384069333
6695,1,2013,5,29,2,15,31,0,1.1465255880843566
107,1,2012,3,25,6,9,22,45,2.053328874900268
9900,2,2010,3,8,0,19,20,0,2.8127600592085873
1916,1,2011,3,4,4,8,8,1,3.8867137385643606
9994,1,2010,8,27,4,8,45,1,0.6362476069794875
7341,1,2012,6,18,0,9,53,0,0.8055373269710044
9377,1,2012,1,12,3,9,9,58,11.007386073948458
1363,1,2010,4,23,4,22,4,0,1.4364510298781425
5317,1,2009,4,29,2,11,36,51,0.35122784463549783
14617,1,2010,4,8,3,11,53,0,1.1371445390169614
12314,5,2015,3,20,4,21,14,10,2.4622028502066984
1853,1,2014,1,19,6,21,14,0,0.8735763361265855
11451,1,2013,8,29,3,15,58,6,0.8323472873474713
5276,1,2011,4,27,2,6,51,10,1.8324889372911166
11706,1,2009,7,20,0,22,49,13,1.1452236056689502
9056,1,2011,3,15,1,12,5,48,2.509375555004445
14562,3,2010,4,24,5,21,39,2,1.1639203835015246
8652,1,2014,3,7,4,11,53,47,1.0371588410641874
8498,1,2009,7,28,1,12,57,39,0.39082256657007614
8617,1,2011,5,10,1,7,5,0,1.807579503117702
2098,1,2014,12,3,2,1,57,0,0.5558862666188109
7889,1,2013,7,7,6,20,22,0,1.0833746800788215
12340,1,2011,6,27,0,14,36,18,3.144776345811115
12533,4,2011,11,4,4,23,32,23,0.26453687713753843
10659,1,2009,10,30,4,8,48,25,1.5538259593916561
1385,2,2012,11,19,0,1,20,56,3.0764306921520252
3672,1,2012,4,24,1,6,55,20,0.9826985248289705
9737,1,2011,11,25,4,20,32,42,1.48247834022895
1289,2,2015,6,28,6,19,50,21,3.884301277207425
6258,1,2009,3,2,0,3,48,6,9.446138321029547
14242,1,2009,4,5,6,14,55,55,1.6249300215164935
567,1,2013,4,19,4,23,5,47,2.0882174626861554
13811,2,2014,3,5,2,23,34,0,0.5751610553639556
11767,2,2012,4,12,3,13,54,0,1.633960842151367
377,1,2014,9,16,1,15,12,19,0.7556169245585652
8750,1,2014,12,24,2,9,27,0,2.0409625979609256
10486,1,2009,2,16,0,12,17,8,0.5431808228981392
11490,1,2013,2,15,4,10,17,0,0.5259933983415027
8577,1,2014,6,10,1,9,33,0,0.3834790326027291
328,2,2014,4,27,6,21,56,45,0.26285740402410984
5553,1,2013,12,3,1,12,47,3,1.6976779261746326
5086,1,2009,7,30,3,13,48,0,1.468831944293319
1078,1,2012,8,15,2,11,58,0,0.7235311562415068
7878,3,2011,4,23,5,23,47,0,3.5218572947370794
7558,1,2010,8,14,5,16,36,31,0.9829196553918711
2473,1,2012,1,13,4,23,42,55,2.032185379229991
13513,1,2009,1,24,5,17,6,16,0.7149500429482801
14444,1,2011,8,13,5,16,57,0,3.8505542064359246
9041,1,2009,12,15,1,19,31,26,2.8678628972713645
10237,1,2013,8,15,3,18,52,49,0.5382175784189179
10362,1,2010,8,30,0,13,0,26,0.43102125006000463
3475,1,2012,12,24,0,19,17,0,6.082443040262653
91,1,2011,2,22,1,11,9,16,1.377870613437965
14504,2,2010,1,13,2,22,16,0,4.1186814290157026
853,6,2015,1,11,6,11,9,26,0.9612536141095004
4840,2,2013,3,10,6,18,50,56,3.865105512572339
2095,2,2014,9,27,5,17,4,0,1.617119572206296
15077,5,2012,7,2,0,15,2,0,2.293741767326447
2184,1,2012,8,4,5,0,57,11,3.5876423729518296
6151,2,2015,5,16,5,4,40,25,10.671624487019024
15109,1,2012,12,18,1,6,38,55,1.3118384983451898
4152,2,2010,10,23,5,13,57,18,2.9168605343587006
7326,1,2011,2,26,5,11,36,31,2.320256440039787
13731,2,2014,10,27,0,16,39,0,1.0934262005231123
14551,1,2015,1,7,2,15,43,56,0.5488159521840258
3943,6,2013,2,5,1,11,15,0,1.484856192346535
4860,1,2009,8,21,4,10,46,54,1.5555176491559797
15067,1,2011,3,2,2,6,41,2,2.5458330277573817
4538,1,2013,1,31,3,22,40,5,0.8465022030798464
3844,1,2014,5,31,5,14,13,0,0.7560244627979553
11212,1,2009,5,17,6,0,28,0,2.22187476312251
4486,2,2012,4,2,0,18,41,26,3.5207206824765294
4035,1,2013,12,27,4,11,18,0,0.3820122635570363
10763,1,2012,11,4,6,8,25,0,0.4926200036644528
2415,1,2011,7,20,2,13,39,0,1.271446711384184
5769,3,2012,4,25,2,10,6,0,0.8099826920356216
13819,1,2009,9,18,4,1,40,43,1.0241034656403263
8698,2,2013,12,7,5,14,43,0,1.3322861711760883
11889,5,2009,2,13,4,18,48,0,1.4269900844386667
13903,5,2015,6,9,1,19,28,3,1.400368890363852
5562,1,2015,5,16,5,21,11,50,1.4138947660257555
15944,1,2010,2,19,4,7,0,0,1.9888090100314717
13105,1,2014,1,2,3,17,22,38,3.5401931457416294
9512,1,2015,6,9,1,17,38,53,0.903383304975377
14524,1,2012,1,9,0,11,53,58,5.6577000687727645
8702,1,2013,11,15,4,12,36,0,2.2492803605704816
5581,1,2013,3,21,3,23,21,39,3.69164985502447
7062,1,2011,7,24,6,17,57,42,0.36024945290414684
9254,1,2014,8,13,2,8,16,17,1.8366335953496562
2160,1,2012,5,13,6,8,10,34,1.2866302069103122
1479,1,2009,5,25,0,2,2,7,2.156816402673292
13779,1,2010,11,25,3,8,46,41,0.33444335689626753
12290,1,2011,8,17,2,18,48,8,0.23383060362624414
12174,1,2014,1,30,3,21,6,15,0.5159379478702869
9201,1,2009,10,28,2,1,43,13,2.7910365927363743
1902,1,2010,7,10,5,23,30,54,1.5698484383569316
5889,2,2014,4,7,0,22,48,0,2.452233053409019
1745,2,2010,11,21,6,1,32,14,1.4391175041389068
5305,1,2013,6,2,6,0,42,0,4.296058375472367
4981,1,2010,4,9,4,14,1,0,0.7989025193108142
15351,5,2009,1,4,6,11,22,0,0.5946586779911768
3448,1,2010,7,25,6,3,57,39,3.7437464972079733
2461,1,2009,7,6,0,19,16,0,1.3577181925199278
11041,1,2012,3,15,3,11,54,20,0.45520802175755437
8599,3,2013,4,6,5,16,39,47,0.8031582609861302
13967,1,2013,11,25,0,21,50,0,2.7193232846219977
9769,1,2014,2,6,3,20,23,47,8.698551956663687
2351,1,2013,7,23,1,14,41,0,3.5557311697175846
3997,1,2010,5,6,3,7,13,46,0.9673722501589525
9733,1,2011,4,16,5,11,28,0,0.49508117701622123
4788,1,2009,2,16,0,11,22,20,3.439021707480557
12684,1,2014,5,28,2,13,0,34,0.34712209813185385
301,1,2010,6,15,1,13,31,8,5.097418580488707
8101,1,2015,1,14,2,21,14,39,2.265162421399091
11424,1,2015,5,2,5,20,32,58,0.9737653031873096
11561,1,2013,9,27,4,23,53,40,2.8483491532054424
9460,2,2013,4,16,1,20,25,42,0.6185993724342229
10416,1,2014,9,22,0,23,10,46,0.7257516318496007
2429,1,2009,9,4,4,19,15,49,0.7448776550701492
8497,2,2009,4,21,1,19,22,0,1.197100603545852
10457,2,2012,3,22,3,21,27,5,0.5922371091318268
12048,1,2014,11,19,2,18,47,22,0.5428571973913109
9658,1,2012,11,21,2,9,27,0,0.5676789411230831
8616,1,2010,7,10,5,11,18,15,2.9209375078222206
7101,1,2014,2,20,3,0,40,4,3.2184598655263934
6698,1,2010,11,28,6,16,46,19,1.1654667421731464
15476,1,2011,9,7,2,20,38,0,1.8360296468151267
10675,2,2014,12,26,4,23,16,38,3.064274884246288
9372,1,2012,8,21,1,9,33,11,3.7100248075911373
9751,3,2013,4,19,4,16,7,0,1.7221504571740907
14759,2,2013,11,28,3,11,0,32,6.0408642701377575
6046,2,2014,11,8,5,16,53,0,1.086421312282964
11866,1,2012,3,31,5,10,35,0,2.469772039360319
6181,1,2014,6,15,6,7,41,22,1.0762860479202228
11712,2,2010,12,22,2,9,35,48,0.6612817792754252
2750,1,2011,7,5,1,0,9,28,0.8649724582229641
16002,2,2013,6,26,2,22,55,0,0.5191204400749477
14665,1,2010,1,20,2,8,20,0,1.549873466606631
10268,1,2014,3,23,6,0,19,54,5.153492882773189
7927,1,2009,9,20,6,19,2,0,1.779589725377627
11598,1,2010,6,4,4,14,27,50,1.0354737963063927
2859,1,2014,12,7,6,0,58,11,2.0182648695856784
14813,1,2009,12,12,5,0,36,41,1.0773308562506172
2946,1,2011,9,9,4,8,56,11,2.9663330242008588
13187,1,2010,9,1,2,18,35,0,2.8875242396037697
9575,1,2010,3,11,3,11,35,19,0.46524307693064987
358,1,2010,1,15,4,11,11,7,1.159266449323883
844,1,2014,10,15,2,9,43,35,5.248042172183871
1431,5,2012,7,8,6,11,9,0,11.897650471382349
8426,1,2011,8,14,6,0,18,19,0.204276571525854
4706,2,2015,4,23,3,22,2,57,7.965611178613455
9231,2,2013,3,5,1,17,27,0,6.937467762901937
6984,1,2010,12,2,3,15,51,0,9.74223801327457
4917,1,2011,1,7,4,17,50,35,0.7381931531398154
2207,1,2011,6,27,0,9,45,16,0.39837090316495694
13529,1,2010,1,20,2,21,7,0,0.793578206444723
